sex,age_group,edattain,classwk,marst,geo2_th2000
201,4,503,400,301,10044
201,22,501,401,302,10044
202,21,501,403,302,10044
202,13,501,400,301,10044
201,14,502,401,302,10044
202,14,502,400,302,10044
201,2,501,400,301,10044
201,1,500,400,301,10044
202,16,504,402,303,10044
201,3,501,400,301,10044
202,21,502,400,304,10044
202,17,504,402,301,10044
201,12,503,402,301,10044
202,16,503,402,302,10044
202,4,509,400,301,10044
202,1,500,400,301,10044
201,1,500,400,301,10044
202,4,502,400,301,10044
202,17,501,401,301,10044
202,24,501,400,304,10044
201,21,501,400,302,10044
202,20,501,400,302,10044
201,13,502,402,301,10044
202,15,503,401,302,10044
202,15,503,402,302,10044
201,3,502,400,301,10044
201,14,502,402,302,10044
202,13,502,400,302,10044
202,22,503,400,304,10044
201,16,504,402,301,10044
202,16,504,402,301,10044
201,14,503,402,302,10044
202,13,504,402,302,10044
201,22,501,400,304,10044
202,14,504,401,301,10044
201,19,501,402,302,10044
202,17,501,400,302,10044
202,12,503,400,301,10044
201,3,502,400,301,10044
201,14,502,402,301,10044
201,12,503,400,301,10044
201,12,503,400,301,10044
202,14,502,401,303,10044
201,13,502,401,301,10044
201,13,502,401,301,10044
201,12,502,401,301,10044
201,15,501,402,302,10044
202,15,501,402,302,10044
201,12,503,400,301,10044
202,12,503,400,301,10044
201,15,503,402,302,10044
202,15,504,402,302,10044
202,2,501,400,301,10044
202,1,500,400,301,10044
202,13,504,402,301,10044
201,22,501,400,302,10044
202,21,501,400,302,10044
202,25,501,400,304,10044
202,20,501,400,304,10044
202,19,501,400,302,10044
202,13,504,402,301,10044
202,13,504,402,301,10044
201,12,503,400,301,10044
201,18,501,402,302,10044
202,18,501,402,302,10044
201,4,503,400,301,10044
201,4,502,400,301,10044
202,17,501,402,304,10044
201,18,503,401,302,10044
202,17,503,400,302,10044
202,12,503,400,301,10044
202,12,503,400,301,10044
202,3,502,400,301,10044
201,13,502,402,302,10044
202,12,502,402,302,10044
202,15,501,400,302,10044
201,15,502,401,302,10044
202,2,501,400,301,10044
202,13,502,402,301,10044
202,13,502,402,301,10044
201,12,502,401,302,10044
202,12,502,400,302,10044
201,15,501,402,302,10044
202,15,501,402,302,10044
201,12,503,400,301,10044
202,12,503,400,301,10044
201,15,503,402,302,10044
202,15,504,402,302,10044
202,2,501,400,301,10044
202,1,500,400,301,10044
202,13,504,402,301,10044
201,22,501,400,302,10044
202,21,501,400,302,10044
202,25,501,400,304,10044
202,20,501,400,304,10044
202,19,501,400,302,10044
202,13,504,402,301,10044
202,13,504,402,301,10044
201,12,503,400,301,10044
201,18,501,402,302,10044
202,18,501,402,302,10044
201,4,503,400,301,10044
201,4,502,400,301,10044
202,17,501,402,304,10044
201,18,503,401,302,10044
202,17,503,400,302,10044
202,12,503,400,301,10044
202,12,503,400,301,10044
202,3,502,400,301,10044
201,13,502,402,302,10044
202,12,502,402,302,10044
202,15,501,400,302,10044
201,15,502,401,302,10044
202,2,501,400,301,10044
202,13,502,402,301,10044
202,13,502,402,301,10044
201,12,502,401,302,10044
202,12,502,400,302,10044
202,20,502,400,304,10044
202,14,504,402,301,10044
202,21,503,400,301,10044
201,12,503,402,302,10044
202,13,503,402,302,10044
201,1,500,400,301,10044
202,21,501,401,304,10044
202,14,502,402,302,10044
201,16,503,402,302,10044
202,2,501,400,301,10044
201,1,500,400,301,10044
201,22,501,401,303,10044
202,19,502,400,302,10044
201,22,504,400,302,10044
201,13,503,400,301,10044
201,17,503,402,302,10044
202,16,503,402,302,10044
201,12,503,400,301,10044
201,4,502,402,301,10044
202,19,502,402,303,10044
201,3,501,400,301,10044
202,1,500,400,301,10044
201,13,503,402,302,10044
202,12,502,400,302,10044
201,22,501,402,302,10044
201,19,503,402,302,10044
202,19,509,402,302,10044
201,14,503,401,302,10044
202,14,509,403,302,10044
201,2,501,400,301,10044
201,1,500,400,301,10044
201,13,502,402,302,10044
202,13,502,402,302,10044
201,13,503,402,302,10044
202,13,503,400,302,10044
201,1,500,400,301,10044
202,1,500,400,301,10044
201,17,502,401,302,10044
202,16,502,402,302,10044
202,4,502,400,301,10044
201,3,501,400,301,10044
202,14,502,400,301,10044
201,19,503,401,302,10044
202,18,502,400,302,10044
202,13,504,402,302,10044
201,1,500,400,301,10044
201,18,501,401,302,10044
202,17,501,403,302,10044
201,12,503,403,301,10044
201,12,503,403,301,10044
201,13,502,401,302,10044
202,13,503,403,302,10044
202,1,500,400,301,10044
202,24,501,400,304,10044
201,17,502,402,302,10044
202,21,501,401,304,10044
202,14,502,402,302,10044
201,16,503,402,302,10044
202,2,501,400,301,10044
201,1,500,400,301,10044
201,17,503,402,302,10044
202,16,503,402,302,10044
201,12,503,400,301,10044
201,22,501,402,302,10044
201,19,503,401,302,10044
202,18,502,400,302,10044
202,13,504,402,302,10044
201,1,500,400,301,10044
201,16,502,402,302,10044
202,15,504,402,302,10044
201,2,501,400,301,10044
202,13,504,402,301,10044
202,12,504,402,301,10044
202,12,503,409,301,10044
201,16,504,402,302,10044
202,15,503,402,302,10044
201,3,501,400,301,10044
201,14,504,402,301,10044
201,14,504,402,301,10044
201,13,504,402,301,10044
201,13,504,402,301,10044
202,13,504,401,301,10044
202,13,504,402,301,10044
201,22,501,401,303,10044
201,13,503,402,302,10044
202,12,502,400,302,10044
201,19,503,401,302,10044
202,18,502,400,302,10044
202,13,504,402,302,10044
201,1,500,400,301,10044
202,13,504,402,301,10044
202,12,504,402,301,10044
202,12,503,409,301,10044
202,13,504,401,301,10044
202,13,504,402,301,10044
201,22,501,401,302,10044
202,20,501,403,302,10044
202,14,502,403,301,10044
201,13,503,403,301,10044
201,15,509,403,303,10044
202,14,502,403,302,10044
202,3,501,400,309,10044
201,16,501,401,302,10044
202,16,501,403,302,10044
202,4,503,400,301,10044
202,4,502,400,301,10044
202,3,502,400,301,10044
201,1,500,400,301,10044
201,21,501,400,302,10044
202,21,501,400,302,10044
202,13,504,402,301,10044
201,15,503,402,302,10044
202,15,503,402,302,10044
201,2,501,400,301,10044
201,16,502,402,302,10044
202,15,502,402,302,10044
202,1,500,400,301,10044
201,1,500,400,301,10044
201,20,501,402,304,10044
202,13,502,400,301,10044
201,18,502,401,303,10044
202,4,502,403,301,10044
202,14,502,402,302,10044
201,14,501,400,302,10044
202,1,500,400,301,10044
202,23,501,400,304,10044
202,16,504,400,301,10044
202,16,504,402,301,10044
201,22,501,401,302,10044
202,20,501,403,302,10044
202,14,502,403,301,10044
201,13,503,403,301,10044
201,15,509,403,303,10044
202,14,502,403,302,10044
202,3,501,400,309,10044
202,14,502,402,301,10044
202,13,502,402,301,10044
202,12,503,402,301,10044
201,15,502,401,302,10044
202,15,502,400,302,10044
202,4,502,400,301,10044
201,3,501,400,301,10044
201,15,501,400,302,10044
202,14,502,402,302,10044
202,3,501,400,301,10044
201,1,500,400,301,10044
201,16,501,401,302,10044
202,16,501,403,302,10044
202,4,503,400,301,10044
202,4,502,400,301,10044
202,3,502,400,301,10044
201,1,500,400,301,10044
201,17,503,401,302,10044
202,17,502,403,302,10044
201,3,502,400,301,10044
202,3,501,400,301,10044
201,20,501,401,302,10044
202,19,501,403,302,10044
201,13,504,402,301,10044
201,13,504,402,301,10044
202,12,503,402,301,10044
201,15,503,402,302,10044
202,15,501,402,302,10044
201,21,501,400,302,10044
202,21,501,400,302,10044
202,13,504,402,301,10044
201,15,503,402,302,10044
202,15,503,402,302,10044
201,2,501,400,301,10044
202,18,501,402,304,10044
202,3,502,400,301,10044
201,20,503,402,302,10044
202,21,501,402,302,10044
202,12,504,400,301,10044
201,14,502,402,302,10044
202,13,502,402,302,10044
202,2,501,400,301,10044
201,16,502,402,302,10044
202,15,502,402,302,10044
202,1,500,400,301,10044
201,1,500,400,301,10044
201,20,501,402,304,10044
202,13,502,400,301,10044
202,14,502,402,302,10044
201,14,501,400,302,10044
202,1,500,400,301,10044
202,14,502,402,301,10044
202,13,502,402,301,10044
202,12,503,402,301,10044
201,16,501,401,302,10044
202,16,501,403,302,10044
202,4,503,400,301,10044
202,4,502,400,301,10044
202,3,502,400,301,10044
201,1,500,400,301,10044
201,15,503,402,302,10044
202,15,501,402,302,10044
201,20,503,402,302,10044
202,21,501,402,302,10044
202,12,504,400,301,10044
201,17,503,402,302,10044
202,17,501,400,302,10044
201,12,503,400,301,10044
201,16,502,402,302,10044
202,16,501,401,302,10044
201,17,503,402,302,10044
202,16,502,400,302,10044
202,14,503,402,302,10044
201,13,503,401,302,10044
202,2,501,400,301,10044
201,1,500,400,301,10044
202,22,501,400,304,10044
202,18,503,402,302,10044
201,3,502,400,301,10044
201,3,502,400,301,10044
202,12,503,402,301,10044
202,17,501,401,302,10044
201,17,501,403,302,10044
202,12,502,402,301,10044
201,13,502,401,302,10044
201,2,501,400,301,10044
202,16,503,402,302,10044
201,2,501,400,301,10044
202,2,501,400,301,10044
202,2,501,400,301,10044
201,16,502,401,302,10044
202,14,503,400,302,10044
201,3,502,400,301,10044
201,3,501,400,301,10044
201,17,501,402,302,10044
202,16,501,401,302,10044
201,4,502,400,301,10044
201,4,502,400,301,10044
202,2,501,400,301,10044
201,13,502,402,301,10044
201,17,503,402,302,10044
202,17,501,400,302,10044
201,12,503,400,301,10044
201,16,502,402,302,10044
202,16,501,401,302,10044
201,17,503,402,302,10044
202,16,502,400,302,10044
202,14,503,402,302,10044
201,13,503,401,302,10044
202,2,501,400,301,10044
201,1,500,400,301,10044
202,22,501,400,304,10044
202,18,503,402,302,10044
201,3,502,400,301,10044
201,3,502,400,301,10044
202,12,503,402,301,10044
202,17,501,401,302,10044
201,17,501,403,302,10044
202,12,502,402,301,10044
201,13,502,401,302,10044
201,2,501,400,301,10044
202,16,503,402,302,10044
201,2,501,400,301,10044
202,2,501,400,301,10044
202,2,501,400,301,10044
201,16,502,401,302,10044
202,14,503,400,302,10044
201,3,502,400,301,10044
201,3,501,400,301,10044
201,17,501,402,302,10044
202,16,501,401,302,10044
201,4,502,400,301,10044
201,4,502,400,301,10044
202,2,501,400,301,10044
201,13,502,402,301,10044
201,14,503,402,302,10044
202,14,503,401,302,10044
201,1,500,400,301,10044
202,21,501,400,302,10044
201,13,502,401,302,10044
202,13,502,403,302,10044
202,4,502,400,301,10044
201,4,502,400,301,10044
202,19,501,400,302,10044
201,4,502,401,301,10044
201,3,501,400,301,10044
201,1,500,400,301,10044
202,23,501,400,301,10044
201,18,503,401,302,10044
202,16,503,403,302,10044
201,4,503,400,301,10044
201,3,502,400,301,10044
201,13,503,401,301,10044
202,2,501,400,301,10044
201,17,501,401,302,10044
202,17,501,400,302,10044
202,13,502,403,301,10044
201,12,501,402,301,10044
202,14,502,402,301,10044
201,18,503,402,302,10044
202,17,504,400,302,10044
202,13,504,402,301,10044
202,12,503,400,301,10044
201,16,502,402,302,10044
202,16,501,400,302,10044
202,3,502,400,301,10044
202,2,501,400,301,10044
202,13,503,402,301,10044
202,12,503,400,301,10044
201,17,503,402,302,10044
202,16,502,400,302,10044
202,14,503,402,302,10044
201,13,503,401,302,10044
202,2,501,400,301,10044
201,1,500,400,301,10044
202,16,503,402,302,10044
201,2,501,400,301,10044
202,2,501,400,301,10044
202,2,501,400,301,10044
201,16,502,401,302,10044
202,14,503,400,302,10044
201,3,502,400,301,10044
201,3,501,400,301,10044
201,14,503,402,302,10044
202,14,503,401,302,10044
201,1,500,400,301,10044
201,18,503,401,302,10044
202,16,503,403,302,10044
201,4,503,400,301,10044
201,3,502,400,301,10044
201,18,503,402,302,10044
202,17,504,400,302,10044
202,13,504,402,301,10044
202,12,503,400,301,10044
202,15,503,402,301,10044
201,14,503,402,301,10044
202,22,502,400,304,10044
201,15,502,402,301,10044
201,14,504,401,301,10044
201,15,503,403,302,10044
202,14,503,400,302,10044
201,3,501,400,309,10044
201,20,501,400,302,10044
201,15,501,400,301,10044
202,13,502,402,301,10044
201,15,501,401,302,10044
201,17,502,402,302,10044
202,16,502,400,302,10044
202,12,503,400,301,10044
202,3,502,400,301,10044
202,18,502,401,304,10044
202,15,503,402,301,10044
201,14,503,402,301,10044
201,18,509,402,302,10044
202,17,501,401,302,10044
202,12,509,402,301,10044
201,4,503,400,301,10044
201,1,500,400,301,10044
202,4,502,403,301,10044
202,17,502,401,301,10044
201,4,503,400,301,10044
201,3,501,400,301,10044
202,22,502,400,304,10044
201,15,502,402,301,10044
201,14,504,401,301,10044
201,15,503,403,302,10044
202,14,503,400,302,10044
201,3,501,400,309,10044
201,17,502,402,302,10044
202,16,502,402,302,10044
202,13,504,402,301,10044
202,4,502,400,301,10044
201,20,509,400,303,10044
201,20,501,400,302,10044
201,15,501,400,301,10044
202,13,502,402,301,10044
201,15,501,401,302,10044
201,21,504,400,302,10044
202,21,504,400,302,10044
202,15,504,402,301,10044
201,16,501,402,302,10044
202,16,501,400,302,10044
201,12,502,402,301,10044
201,2,501,400,301,10044
201,17,502,402,302,10044
202,16,502,400,302,10044
202,12,503,400,301,10044
202,3,502,400,301,10044
201,12,502,402,302,10044
202,13,502,402,302,10044
202,4,502,401,301,10044
202,18,502,401,304,10044
202,14,503,402,301,10044
201,16,504,402,302,10044
202,16,504,401,302,10044
201,3,502,400,301,10044
202,2,501,400,301,10044
202,2,501,400,301,10044
201,16,503,402,302,10044
202,17,504,402,302,10044
202,4,502,400,301,10044
201,17,502,401,302,10044
202,17,502,403,302,10044
202,4,502,400,301,10044
202,3,502,400,301,10044
201,13,504,402,302,10044
202,13,502,401,302,10044
202,16,502,401,302,10044
201,17,501,403,302,10044
201,12,503,400,301,10044
201,3,502,400,301,10044
201,17,501,401,302,10044
202,16,501,403,302,10044
202,13,504,402,301,10044
202,17,501,403,301,10044
202,4,502,403,301,10044
201,13,503,401,301,10044
202,12,502,401,301,10044
202,13,502,403,301,10044
201,3,502,400,301,10044
202,17,501,401,304,10044
202,2,501,400,301,10044
201,18,501,401,302,10044
202,12,504,400,301,10044
202,12,504,400,301,10044
201,4,502,400,301,10044
201,14,503,401,302,10044
202,12,503,402,302,10044
201,16,502,401,302,10044
202,15,501,403,302,10044
202,3,501,400,301,10044
201,2,501,400,301,10044
201,13,502,402,302,10044
202,13,502,402,302,10044
201,19,503,401,302,10044
202,18,503,400,302,10044
201,12,503,400,301,10044
202,4,502,400,301,10044
201,13,503,401,302,10044
202,13,503,402,302,10044
201,1,500,400,301,10044
202,12,503,400,301,10044
201,16,502,401,302,10044
202,15,503,403,302,10044
201,3,502,400,301,10044
201,2,501,400,301,10044
201,16,502,402,301,10044
201,18,501,402,302,10044
202,17,502,402,302,10044
202,13,503,400,303,10044
201,17,502,401,302,10044
202,17,501,403,302,10044
202,3,502,400,301,10044
201,3,501,400,301,10044
202,17,501,401,301,10044
202,16,503,403,301,10044
202,13,504,402,301,10044
201,16,501,402,302,10044
202,14,501,400,302,10044
202,4,501,400,301,10044
201,12,502,402,301,10044
201,13,501,402,301,10044
201,12,502,402,302,10044
202,4,502,400,302,10044
201,1,500,400,301,10044
201,13,501,402,302,10044
202,14,502,400,302,10044
201,16,501,402,302,10044
202,16,501,402,302,10044
201,15,501,402,302,10044
202,14,501,402,302,10044
201,14,502,402,302,10044
202,15,501,402,302,10044
201,13,502,402,302,10044
202,13,501,402,302,10044
201,16,502,402,302,10044
202,15,501,400,302,10044
201,4,502,402,301,10044
201,12,502,402,301,10044
201,13,501,402,301,10044
202,20,501,400,303,10044
202,4,502,400,301,10044
201,13,503,402,302,10044
202,13,503,402,302,10044
201,19,504,401,302,10044
202,18,503,401,302,10044
201,14,503,403,302,10044
202,15,501,403,302,10044
202,24,501,400,304,10044
202,15,501,401,302,10044
201,2,501,400,301,10044
202,21,501,400,302,10044
202,13,502,402,303,10044
201,15,501,401,302,10044
202,4,502,400,302,10044
201,14,502,401,302,10044
202,14,502,402,302,10044
201,12,502,402,302,10044
202,4,502,400,302,10044
202,1,500,400,301,10044
201,20,501,401,302,10044
202,19,501,400,302,10044
202,14,503,402,301,10044
202,15,502,400,302,10044
201,16,502,402,302,10044
202,3,502,400,301,10044
201,20,501,400,304,10044
202,14,503,401,302,10044
201,14,503,402,302,10044
201,14,502,402,302,10044
202,14,503,402,302,10044
201,16,501,402,302,10044
202,15,501,402,302,10044
201,4,502,400,301,10044
201,4,501,400,301,10044
201,22,501,400,304,10044
201,13,502,402,302,10044
202,13,502,402,302,10044
201,2,501,400,301,10044
202,12,503,402,301,10044
202,12,503,402,301,10044
201,13,503,402,302,10044
202,4,502,402,302,10044
201,17,501,402,302,10044
202,16,501,402,302,10044
202,17,501,402,302,10044
201,2,501,400,301,10044
201,15,502,402,302,10044
202,17,501,401,302,10044
201,19,501,400,302,10044
201,13,501,402,301,10044
201,12,502,402,301,10044
201,16,501,400,302,10044
202,15,502,400,302,10044
201,4,503,400,301,10044
201,3,502,400,301,10044
201,2,501,400,301,10044
201,13,502,402,301,10044
202,12,502,402,301,10044
201,14,509,402,302,10044
202,13,502,400,302,10044
201,1,500,400,301,10044
202,16,501,402,304,10044
201,12,503,402,301,10044
201,12,502,400,301,10044
201,17,502,401,302,10044
202,16,501,400,302,10044
201,4,502,400,301,10044
202,4,502,400,301,10044
202,3,502,400,301,10044
201,12,503,402,302,10044
202,12,503,402,302,10044
201,19,501,401,302,10044
202,12,503,402,302,10044
201,12,503,402,302,10044
202,12,502,400,302,10044
202,1,500,400,301,10044
201,16,503,402,302,10044
202,14,503,402,302,10044
202,2,501,400,301,10044
201,14,504,401,302,10044
202,14,502,403,302,10044
202,2,501,400,301,10044
202,2,501,400,301,10044
202,1,500,400,301,10044
202,12,502,403,301,10044
201,16,503,402,302,10044
202,15,501,401,302,10044
202,4,503,400,301,10044
202,3,502,400,301,10044
202,3,501,400,301,10044
201,20,501,401,302,10044
202,20,502,400,302,10044
202,15,503,402,303,10044
201,3,502,400,301,10044
201,13,502,402,302,10044
202,12,503,402,302,10044
202,1,500,400,301,10044
201,13,502,402,302,10044
202,4,502,402,302,10044
201,14,502,401,302,10044
202,15,502,400,302,10044
202,12,502,400,302,10044
201,12,502,402,302,10044
201,14,503,402,302,10044
202,13,503,400,302,10044
201,1,500,400,301,10044
202,13,502,402,303,10044
201,17,503,402,302,10044
202,15,503,401,302,10044
202,2,501,400,301,10044
201,2,501,400,301,10044
202,13,502,400,303,10044
201,4,502,402,302,10044
202,4,502,400,302,10044
202,16,503,400,303,10044
202,2,501,400,301,10044
202,2,501,400,301,10044
201,1,500,400,301,10044
201,13,509,402,302,10044
202,4,502,400,302,10044
202,1,500,400,301,10044
201,13,503,402,302,10044
202,12,503,402,302,10044
201,14,503,402,302,10044
202,14,503,402,302,10044
201,17,501,402,302,10044
202,17,501,400,302,10044
202,2,501,400,301,10044
202,12,502,402,303,10044
201,1,500,400,301,10044
202,17,501,402,302,10044
201,17,502,402,302,10044
201,17,503,402,302,10044
202,16,502,402,302,10044
202,3,501,400,301,10044
201,2,501,400,301,10044
202,21,502,400,304,10044
201,12,503,402,301,10044
201,17,501,402,302,10044
202,15,501,402,302,10044
202,3,502,400,301,10044
202,12,503,402,301,10044
201,16,501,402,302,10044
202,16,501,402,302,10044
202,21,502,401,303,10044
202,3,502,400,301,10044
201,13,503,402,302,10044
202,13,503,402,302,10044
201,14,503,402,302,10044
202,12,503,402,302,10044
201,14,503,402,302,10044
